Step counter;Test time;Standard force;Strain;Nominal strain;LE Channel
1.000000e+001;6.783001e+001;6.423068e+001;6.699002e-001;3.182034e+000;2.171979e+002
1.000000e+001;6.792001e+001;6.305544e+001;6.603002e-001;3.136930e+000;2.171528e+002
1.000000e+001;6.797001e+001;6.192752e+001;6.552002e-001;3.111898e+000;2.171278e+002
1.000000e+001;6.804001e+001;6.089426e+001;6.477002e-001;3.076737e+000;2.170926e+002
1.000000e+001;6.810001e+001;5.985310e+001;6.414002e-001;3.046951e+000;2.170629e+002
1.000000e+001;6.817001e+001;5.879617e+001;6.342002e-001;3.011996e+000;2.170279e+002
1.000000e+001;6.826001e+001;5.771558e+001;6.249002e-001;2.966955e+000;2.169829e+002
1.000000e+001;6.834001e+001;5.657189e+001;6.165002e-001;2.926957e+000;2.169429e+002
1.000000e+001;6.842001e+001;5.534143e+001;6.081002e-001;2.886711e+000;2.169026e+002
1.000000e+001;6.850001e+001;5.432394e+001;5.997002e-001;2.847044e+000;2.168629e+002
1.000000e+001;6.857001e+001;5.325912e+001;5.922002e-001;2.811717e+000;2.168276e+002
1.000000e+001;6.862001e+001;5.225741e+001;5.874002e-001;2.786933e+000;2.168028e+002
1.000000e+001;6.868001e+001;5.119259e+001;5.808002e-001;2.756940e+000;2.167728e+002
1.000000e+001;6.874001e+001;5.015932e+001;5.748002e-001;2.726719e+000;2.167426e+002
1.000000e+001;6.880001e+001;4.914972e+001;5.685002e-001;2.696932e+000;2.167128e+002
1.000000e+001;6.886001e+001;4.809279e+001;5.622002e-001;2.666815e+000;2.166827e+002
1.000000e+001;6.895001e+001;4.683078e+001;5.529002e-001;2.621897e+000;2.166378e+002
1.000000e+001;6.901001e+001;4.567132e+001;5.466002e-001;2.592049e+000;2.166080e+002
1.000000e+001;6.907001e+001;4.463017e+001;5.403002e-001;2.561704e+000;2.165776e+002
1.000000e+001;6.914001e+001;4.362845e+001;5.331002e-001;2.526895e+000;2.165428e+002
1.000000e+001;6.920001e+001;4.252419e+001;5.268002e-001;2.496819e+000;2.165127e+002
1.000000e+001;6.930001e+001;4.136473e+001;5.163002e-001;2.446961e+000;2.164629e+002
1.000000e+001;6.937001e+001;4.027625e+001;5.088002e-001;2.411738e+000;2.164276e+002
1.000000e+001;6.944001e+001;3.921143e+001;5.016002e-001;2.376783e+000;2.163927e+002
1.000000e+001;6.951001e+001;3.820182e+001;4.944002e-001;2.342015e+000;2.163579e+002
1.000000e+001;6.962001e+001;3.712123e+001;4.830002e-001;2.286907e+000;2.163028e+002
1.000000e+001;6.970001e+001;3.600909e+001;4.746002e-001;2.246826e+000;2.162627e+002
1.000000e+001;6.978001e+001;3.500737e+001;4.662002e-001;2.206787e+000;2.162227e+002
1.000000e+001;6.982001e+001;3.400566e+001;4.620002e-001;2.186922e+000;2.162028e+002
1.000000e+001;6.991001e+001;3.290140e+001;4.527002e-001;2.141922e+000;2.161578e+002
1.000000e+001;6.997001e+001;3.157630e+001;4.464002e-001;2.111908e+000;2.161278e+002
1.000000e+001;7.001001e+001;3.047993e+001;4.422002e-001;2.091919e+000;2.161078e+002
1.000000e+001;7.007001e+001;2.929680e+001;4.359002e-001;2.061761e+000;2.160777e+002
1.000000e+001;7.014001e+001;2.816100e+001;4.287002e-001;2.026972e+000;2.160429e+002
1.000000e+001;7.020001e+001;2.704097e+001;4.224002e-001;1.997020e+000;2.160129e+002
1.000000e+001;7.029001e+001;2.598404e+001;4.128002e-001;1.951937e+000;2.159678e+002
1.000000e+001;7.036001e+001;2.498232e+001;4.056002e-001;1.917065e+000;2.159330e+002
1.000000e+001;7.042001e+001;2.390173e+001;3.993002e-001;1.886803e+000;2.159027e+002
1.000000e+001;7.050001e+001;2.272649e+001;3.909002e-001;1.846950e+000;2.158629e+002
1.000000e+001;7.056001e+001;2.170111e+001;3.846002e-001;1.816729e+000;2.158326e+002
1.000000e+001;7.064001e+001;2.067573e+001;3.762002e-001;1.776897e+000;2.157928e+002
1.000000e+001;7.070001e+001;1.984754e+001;3.699002e-001;1.747131e+000;2.157630e+002
1.000000e+001;7.071001e+001;1.965035e+001;3.690002e-001;1.741984e+000;2.157579e+002
1.000000e+001;7.073001e+001;1.952415e+001;3.666002e-001;1.731690e+000;2.157476e+002
1.000000e+001;7.074001e+001;1.943739e+001;3.657002e-001;1.726977e+000;2.157429e+002
