Test time;Standard force;Strain;Nominal strain;LE Channel
2.438006e+001;1.271085e+002;4.930005e-001;4.624295e+000;2.136435e+002
2.443006e+001;1.259175e+002;4.909005e-001;4.599180e+000;2.136184e+002
2.448006e+001;1.247816e+002;4.885005e-001;4.574148e+000;2.135933e+002
2.452006e+001;1.235668e+002;4.867005e-001;4.554118e+000;2.135733e+002
2.456006e+001;1.223994e+002;4.849005e-001;4.534067e+000;2.135533e+002
2.461006e+001;1.213188e+002;4.822005e-001;4.509014e+000;2.135282e+002
2.465006e+001;1.202224e+002;4.804005e-001;4.489171e+000;2.135084e+002
2.471006e+001;1.190155e+002;4.774005e-001;4.459280e+000;2.134785e+002
2.477006e+001;1.179427e+002;4.744005e-001;4.429163e+000;2.134484e+002
2.481006e+001;1.169173e+002;4.726005e-001;4.409133e+000;2.134283e+002
2.486006e+001;1.156710e+002;4.699005e-001;4.384183e+000;2.134034e+002
2.489006e+001;1.145825e+002;4.684005e-001;4.369280e+000;2.133885e+002
2.493006e+001;1.135491e+002;4.663005e-001;4.348981e+000;2.133682e+002
2.497006e+001;1.124054e+002;4.642005e-001;4.328951e+000;2.133482e+002
2.501006e+001;1.111354e+002;4.624005e-001;4.309169e+000;2.133284e+002
2.506006e+001;1.098733e+002;4.597005e-001;4.284282e+000;2.133035e+002
2.511006e+001;1.088006e+002;4.573005e-001;4.259105e+000;2.132783e+002
2.517006e+001;1.076568e+002;4.540005e-001;4.229173e+000;2.132484e+002
2.523006e+001;1.064105e+002;4.507005e-001;4.199222e+000;2.132184e+002
2.527006e+001;1.053062e+002;4.486005e-001;4.179026e+000;2.131982e+002
2.532006e+001;1.042965e+002;4.462005e-001;4.154097e+000;2.131733e+002
2.537006e+001;1.032238e+002;4.435005e-001;4.129230e+000;2.131484e+002
2.542006e+001;1.022062e+002;4.408005e-001;4.103950e+000;2.131231e+002
2.548006e+001;1.011335e+002;4.378005e-001;4.074080e+000;2.130933e+002
2.554006e+001;1.001238e+002;4.348005e-001;4.044149e+000;2.130633e+002
2.561006e+001;9.900372e+001;4.309005e-001;4.008967e+000;2.130282e+002
2.568006e+001;9.782841e+001;4.270005e-001;3.974158e+000;2.129934e+002
2.572006e+001;9.675565e+001;4.249005e-001;3.954211e+000;2.129734e+002
2.580006e+001;9.565923e+001;4.210005e-001;3.913985e+000;2.129332e+002
2.585006e+001;9.451547e+001;4.180005e-001;3.889180e+000;2.129084e+002
2.590006e+001;9.344270e+001;4.156005e-001;3.864314e+000;2.128835e+002
2.595006e+001;9.226740e+001;4.129005e-001;3.839033e+000;2.128582e+002
2.600006e+001;9.106054e+001;4.102005e-001;3.814146e+000;2.128333e+002
2.606006e+001;8.999567e+001;4.072005e-001;3.784235e+000;2.128034e+002
2.613006e+001;8.863105e+001;4.036005e-001;3.749074e+000;2.127683e+002
2.620006e+001;8.761350e+001;4.000005e-001;3.714264e+000;2.127335e+002
2.626006e+001;8.642242e+001;3.967005e-001;3.683961e+000;2.127032e+002
2.632006e+001;8.539698e+001;3.934005e-001;3.653906e+000;2.126731e+002
2.638006e+001;8.431633e+001;3.904005e-001;3.624243e+000;2.126434e+002
2.644006e+001;8.329878e+001;3.871005e-001;3.593899e+000;2.126131e+002
2.651006e+001;8.213136e+001;3.835005e-001;3.559151e+000;2.125783e+002
2.659006e+001;8.098761e+001;3.793005e-001;3.519112e+000;2.125383e+002
2.665006e+001;7.989118e+001;3.760005e-001;3.488932e+000;2.125081e+002
2.673006e+001;7.880264e+001;3.718005e-001;3.449244e+000;2.124684e+002
2.681006e+001;7.776932e+001;3.676005e-001;3.409060e+000;2.124283e+002
2.686006e+001;7.669656e+001;3.652005e-001;3.384193e+000;2.124034e+002
2.692006e+001;7.565534e+001;3.619005e-001;3.354283e+000;2.123735e+002
2.699006e+001;7.459836e+001;3.583005e-001;3.318936e+000;2.123381e+002
2.704006e+001;7.348615e+001;3.556005e-001;3.294193e+000;2.123134e+002
2.709006e+001;7.239761e+001;3.529005e-001;3.269285e+000;2.122885e+002
2.715006e+001;7.131696e+001;3.499005e-001;3.239002e+000;2.122582e+002
2.722006e+001;7.021265e+001;3.460005e-001;3.204213e+000;2.122234e+002
2.727006e+001;6.907678e+001;3.436005e-001;3.179036e+000;2.121982e+002
2.734006e+001;6.807500e+001;3.397005e-001;3.143958e+000;2.121632e+002
2.742006e+001;6.698647e+001;3.358005e-001;3.104270e+000;2.121235e+002
2.748006e+001;6.593737e+001;3.325005e-001;3.074152e+000;2.120934e+002
2.756006e+001;6.476995e+001;3.283005e-001;3.034217e+000;2.120534e+002
2.762006e+001;6.369719e+001;3.250005e-001;3.003913e+000;2.120231e+002
2.769006e+001;6.256132e+001;3.214005e-001;2.969083e+000;2.119883e+002
2.776006e+001;6.145700e+001;3.181005e-001;2.934294e+000;2.119535e+002
2.784006e+001;6.036058e+001;3.136005e-001;2.893924e+000;2.119131e+002
2.793006e+001;5.924049e+001;3.091005e-001;2.849296e+000;2.118685e+002
2.801006e+001;5.815195e+001;3.049005e-001;2.808905e+000;2.118281e+002
2.809006e+001;5.698453e+001;3.007005e-001;2.769217e+000;2.117884e+002
2.816006e+001;5.595121e+001;2.968005e-001;2.734118e+000;2.117533e+002
2.822006e+001;5.494154e+001;2.938005e-001;2.704166e+000;2.117234e+002
2.829006e+001;5.379779e+001;2.902005e-001;2.668964e+000;2.116882e+002
2.835006e+001;5.261459e+001;2.869005e-001;2.638888e+000;2.116581e+002
2.842006e+001;5.147873e+001;2.836005e-001;2.604264e+000;2.116235e+002
2.851006e+001;5.037441e+001;2.788005e-001;2.558933e+000;2.115781e+002
2.857006e+001;4.932531e+001;2.758005e-001;2.529271e+000;2.115485e+002
2.863006e+001;4.826833e+001;2.725005e-001;2.498968e+000;2.115182e+002
2.870006e+001;4.725078e+001;2.689005e-001;2.463993e+000;2.114832e+002
2.876006e+001;4.622534e+001;2.659005e-001;2.434247e+000;2.114534e+002
2.885006e+001;4.512103e+001;2.611005e-001;2.388937e+000;2.114081e+002
2.893006e+001;4.403249e+001;2.569005e-001;2.349166e+000;2.113684e+002
2.899006e+001;4.289662e+001;2.536005e-001;2.319008e+000;2.113382e+002
2.907006e+001;4.189485e+001;2.494005e-001;2.279175e+000;2.112984e+002
2.914006e+001;4.087730e+001;2.458005e-001;2.244035e+000;2.112632e+002
2.923006e+001;3.967044e+001;2.413005e-001;2.199159e+000;2.112184e+002
2.932006e+001;3.857402e+001;2.365005e-001;2.153931e+000;2.111731e+002
2.940006e+001;3.741449e+001;2.326005e-001;2.114243e+000;2.111334e+002
2.946006e+001;3.632595e+001;2.293005e-001;2.084291e+000;2.111035e+002
2.955006e+001;3.528473e+001;2.245005e-001;2.039146e+000;2.110583e+002
2.961006e+001;3.420408e+001;2.215005e-001;2.009174e+000;2.110284e+002
2.967006e+001;3.297356e+001;2.182005e-001;1.978994e+000;2.109982e+002
2.974006e+001;3.171937e+001;2.146005e-001;1.944226e+000;2.109634e+002
2.980006e+001;3.068605e+001;2.116005e-001;1.914274e+000;2.109335e+002
2.989006e+001;2.954230e+001;2.068005e-001;1.869191e+000;2.108884e+002
2.995006e+001;2.845376e+001;2.038005e-001;1.839157e+000;2.108584e+002
3.002006e+001;2.742832e+001;2.002005e-001;1.804037e+000;2.108232e+002
3.008006e+001;2.626090e+001;1.969005e-001;1.774188e+000;2.107934e+002
3.017006e+001;2.521969e+001;1.924005e-001;1.728981e+000;2.107482e+002
3.025006e+001;2.414693e+001;1.882005e-001;1.689169e+000;2.107084e+002
3.032006e+001;2.314515e+001;1.843005e-001;1.654008e+000;2.106732e+002
3.038006e+001;2.210394e+001;1.813005e-001;1.623912e+000;2.106431e+002
3.045006e+001;2.107851e+001;1.774005e-001;1.589267e+000;2.106085e+002
3.055006e+001;1.991109e+001;1.723005e-001;1.538934e+000;2.105581e+002
3.056006e+001;1.974544e+001;1.720005e-001;1.534118e+000;2.105533e+002
3.059006e+001;1.947725e+001;1.702005e-001;1.519214e+000;2.105384e+002
3.060006e+001;1.957191e+001;1.699005e-001;1.514625e+000;2.105338e+002
3.061006e+001;1.967445e+001;1.693005e-001;1.510801e+000;2.105300e+002
3.078006e+001;2.102329e+001;1.684005e-001;1.503856e+000;2.105231e+002
3.088006e+001;2.232481e+001;1.681005e-001;1.503877e+000;2.105231e+002
3.093006e+001;2.336602e+001;1.684005e-001;1.514088e+000;2.105333e+002
3.097006e+001;2.477796e+001;1.699005e-001;1.532712e+000;2.105519e+002
3.100006e+001;2.601637e+001;1.711005e-001;1.547409e+000;2.105666e+002
3.103006e+001;2.720746e+001;1.726005e-001;1.562809e+000;2.105820e+002
3.106006e+001;2.843798e+001;1.738005e-001;1.577713e+000;2.105969e+002
3.110006e+001;2.963695e+001;1.753005e-001;1.597536e+000;2.106167e+002
3.113006e+001;3.065450e+001;1.768005e-001;1.612439e+000;2.106316e+002
3.116006e+001;3.171937e+001;1.780005e-001;1.627240e+000;2.106464e+002
3.120006e+001;3.308399e+001;1.798005e-001;1.647580e+000;2.106668e+002
3.123006e+001;3.421197e+001;1.813005e-001;1.662421e+000;2.106816e+002
3.126006e+001;3.524529e+001;1.825005e-001;1.677490e+000;2.106967e+002
3.129006e+001;3.647582e+001;1.840005e-001;1.692415e+000;2.107116e+002
3.133006e+001;3.770634e+001;1.858005e-001;1.712424e+000;2.107316e+002
3.138006e+001;3.879488e+001;1.882005e-001;1.737622e+000;2.107568e+002
3.141006e+001;3.980454e+001;1.894005e-001;1.752773e+000;2.107720e+002
3.145006e+001;4.088519e+001;1.915005e-001;1.772514e+000;2.107917e+002
3.151006e+001;4.195007e+001;1.942005e-001;1.802300e+000;2.108215e+002
3.154006e+001;4.307016e+001;1.960005e-001;1.817576e+000;2.108368e+002
3.160006e+001;4.422969e+001;1.987005e-001;1.847445e+000;2.108666e+002
3.164006e+001;4.537344e+001;2.008005e-001;1.867413e+000;2.108866e+002
3.167006e+001;4.647776e+001;2.023005e-001;1.882358e+000;2.109016e+002
3.172006e+001;4.766884e+001;2.047005e-001;1.907577e+000;2.109268e+002
3.177006e+001;4.883626e+001;2.074005e-001;1.932630e+000;2.109518e+002
3.183006e+001;5.005101e+001;2.104005e-001;1.962354e+000;2.109816e+002
3.188006e+001;5.121054e+001;2.128005e-001;1.987593e+000;2.110068e+002
3.193006e+001;5.233063e+001;2.155005e-001;2.012584e+000;2.110318e+002
3.199006e+001;5.373469e+001;2.185005e-001;2.042392e+000;2.110616e+002
3.203006e+001;5.487055e+001;2.206005e-001;2.062546e+000;2.110817e+002
3.208006e+001;5.615629e+001;2.230005e-001;2.087743e+000;2.111069e+002
3.212006e+001;5.716595e+001;2.251005e-001;2.107567e+000;2.111268e+002
3.218006e+001;5.825449e+001;2.284005e-001;2.137270e+000;2.111565e+002
3.224006e+001;5.927204e+001;2.314005e-001;2.167388e+000;2.111866e+002
3.230006e+001;6.029747e+001;2.344005e-001;2.197464e+000;2.112167e+002
3.235006e+001;6.135446e+001;2.371005e-001;2.222372e+000;2.112416e+002
3.241006e+001;6.250610e+001;2.401005e-001;2.252613e+000;2.112718e+002
3.247006e+001;6.354731e+001;2.434005e-001;2.282483e+000;2.113017e+002
3.252006e+001;6.461219e+001;2.458005e-001;2.307287e+000;2.113265e+002
3.258006e+001;6.570862e+001;2.488005e-001;2.337446e+000;2.113566e+002
3.265006e+001;6.683659e+001;2.527005e-001;2.372442e+000;2.113916e+002
3.270006e+001;6.795669e+001;2.551005e-001;2.397391e+000;2.114166e+002
3.275006e+001;6.900579e+001;2.578005e-001;2.422651e+000;2.114418e+002
3.281006e+001;7.001545e+001;2.608005e-001;2.452458e+000;2.114717e+002
