Test time;Standard force;Strain;Nominal strain;LE Channel
3.759998e+001;3.326696e+002;3.032995e-001;1.714515e+000;2.125170e+002
3.760998e+001;3.309421e+002;3.023995e-001;1.709472e+000;2.125119e+002
3.761998e+001;3.291278e+002;3.017995e-001;1.704449e+000;2.125069e+002
3.762998e+001;3.273846e+002;3.005995e-001;1.699446e+000;2.125019e+002
3.763998e+001;3.256177e+002;2.996995e-001;1.694589e+000;2.124971e+002
3.764998e+001;3.239770e+002;2.990995e-001;1.689710e+000;2.124922e+002
3.765998e+001;3.222101e+002;2.981995e-001;1.684729e+000;2.124872e+002
3.766998e+001;3.205457e+002;2.969995e-001;1.679644e+000;2.124821e+002
3.767998e+001;3.188893e+002;2.960995e-001;1.674662e+000;2.124771e+002
3.768998e+001;3.173116e+002;2.951995e-001;1.669722e+000;2.124722e+002
3.769998e+001;3.155290e+002;2.942995e-001;1.664740e+000;2.124672e+002
3.770998e+001;3.138804e+002;2.936995e-001;1.659758e+000;2.124622e+002
3.771998e+001;3.119794e+002;2.924995e-001;1.654777e+000;2.124572e+002
3.772998e+001;3.100310e+002;2.918995e-001;1.649692e+000;2.124522e+002
3.773998e+001;3.082326e+002;2.906995e-001;1.644503e+000;2.124470e+002
3.774998e+001;3.066076e+002;2.897995e-001;1.639460e+000;2.124419e+002
3.775998e+001;3.047461e+002;2.888995e-001;1.634581e+000;2.124370e+002
3.776998e+001;3.030975e+002;2.882995e-001;1.629662e+000;2.124321e+002
3.777998e+001;3.015515e+002;2.870995e-001;1.624535e+000;2.124270e+002
3.778998e+001;2.999186e+002;2.861995e-001;1.619409e+000;2.124219e+002
3.779998e+001;2.982148e+002;2.852995e-001;1.614510e+000;2.124170e+002
3.780998e+001;2.966451e+002;2.843995e-001;1.609694e+000;2.124122e+002
3.781998e+001;2.949965e+002;2.834995e-001;1.604671e+000;2.124071e+002
3.782998e+001;2.933874e+002;2.825995e-001;1.599710e+000;2.124022e+002
3.783998e+001;2.917546e+002;2.816995e-001;1.594749e+000;2.123972e+002
3.784998e+001;2.900744e+002;2.807995e-001;1.589705e+000;2.123922e+002
3.785998e+001;2.883548e+002;2.798995e-001;1.584641e+000;2.123871e+002
3.786998e+001;2.866747e+002;2.789995e-001;1.579700e+000;2.123822e+002
3.787998e+001;2.849472e+002;2.783995e-001;1.574822e+000;2.123773e+002
3.788998e+001;2.831882e+002;2.771995e-001;1.569737e+000;2.123722e+002
3.789998e+001;2.813740e+002;2.762995e-001;1.564569e+000;2.123670e+002
3.790998e+001;2.797017e+002;2.753995e-001;1.559484e+000;2.123619e+002
3.791998e+001;2.778717e+002;2.744995e-001;1.554503e+000;2.123570e+002
3.792998e+001;2.760969e+002;2.735995e-001;1.549500e+000;2.123520e+002
3.793998e+001;2.740934e+002;2.726995e-001;1.544539e+000;2.123470e+002
3.794998e+001;2.722160e+002;2.714995e-001;1.539475e+000;2.123419e+002
3.795998e+001;2.702440e+002;2.708995e-001;1.534411e+000;2.123369e+002
3.796998e+001;2.683824e+002;2.699995e-001;1.529491e+000;2.123320e+002
3.797998e+001;2.664341e+002;2.690995e-001;1.524634e+000;2.123271e+002
3.798998e+001;2.646830e+002;2.681995e-001;1.519735e+000;2.123222e+002
3.799998e+001;2.629082e+002;2.672995e-001;1.514711e+000;2.123172e+002
3.800998e+001;2.611571e+002;2.663995e-001;1.509688e+000;2.123122e+002
3.801998e+001;2.595716e+002;2.654995e-001;1.504748e+000;2.123072e+002
3.802998e+001;2.580255e+002;2.645995e-001;1.499746e+000;2.123022e+002
3.803998e+001;2.566136e+002;2.636995e-001;1.494744e+000;2.122972e+002
3.804998e+001;2.552016e+002;2.627995e-001;1.489803e+000;2.122923e+002
3.805998e+001;2.535846e+002;2.615995e-001;1.484760e+000;2.122872e+002
3.806998e+001;2.517940e+002;2.609995e-001;1.479613e+000;2.122821e+002
3.807998e+001;2.500981e+002;2.597995e-001;1.474424e+000;2.122769e+002
3.808998e+001;2.482760e+002;2.588995e-001;1.469463e+000;2.122719e+002
3.809998e+001;2.463829e+002;2.579995e-001;1.464626e+000;2.122671e+002
3.810998e+001;2.448447e+002;2.573995e-001;1.459624e+000;2.122621e+002
3.811998e+001;2.433065e+002;2.561995e-001;1.454477e+000;2.122569e+002
3.812998e+001;2.417211e+002;2.552995e-001;1.449433e+000;2.122519e+002
3.813998e+001;2.402066e+002;2.543995e-001;1.444596e+000;2.122471e+002
3.814998e+001;2.386921e+002;2.534995e-001;1.439677e+000;2.122421e+002
3.815998e+001;2.371855e+002;2.525995e-001;1.434654e+000;2.122371e+002
3.816998e+001;2.357814e+002;2.516995e-001;1.429693e+000;2.122322e+002
3.817998e+001;2.342354e+002;2.507995e-001;1.424794e+000;2.122273e+002
3.818998e+001;2.327209e+002;2.498995e-001;1.419688e+000;2.122222e+002
3.819998e+001;2.310723e+002;2.489995e-001;1.414644e+000;2.122171e+002
3.820998e+001;2.292344e+002;2.480995e-001;1.409725e+000;2.122122e+002
3.821998e+001;2.274044e+002;2.471995e-001;1.404867e+000;2.122073e+002
3.822998e+001;2.256532e+002;2.462995e-001;1.399699e+000;2.122022e+002
3.823998e+001;2.238469e+002;2.453995e-001;1.394470e+000;2.121969e+002
3.824998e+001;2.221510e+002;2.441995e-001;1.389447e+000;2.121919e+002
3.825998e+001;2.205734e+002;2.435995e-001;1.384506e+000;2.121870e+002
3.826998e+001;2.189800e+002;2.426995e-001;1.379525e+000;2.121820e+002
3.827998e+001;2.174971e+002;2.417995e-001;1.374502e+000;2.121770e+002
3.828998e+001;2.159431e+002;2.405995e-001;1.369479e+000;2.121719e+002
3.829998e+001;2.145706e+002;2.399995e-001;1.364456e+000;2.121669e+002
3.830998e+001;2.131192e+002;2.387995e-001;1.359474e+000;2.121619e+002
3.831998e+001;2.114864e+002;2.378995e-001;1.354616e+000;2.121571e+002
3.832998e+001;2.097747e+002;2.369995e-001;1.349759e+000;2.121522e+002
3.833998e+001;2.080709e+002;2.360995e-001;1.344694e+000;2.121472e+002
3.834998e+001;2.063750e+002;2.351995e-001;1.339651e+000;2.121421e+002
3.835998e+001;2.047027e+002;2.342995e-001;1.334690e+000;2.121372e+002
3.836998e+001;2.032040e+002;2.333995e-001;1.329770e+000;2.121322e+002
3.837998e+001;2.016895e+002;2.324995e-001;1.324768e+000;2.121272e+002
3.838998e+001;2.002145e+002;2.315995e-001;1.319786e+000;2.121222e+002
3.839998e+001;1.987552e+002;2.306995e-001;1.314763e+000;2.121172e+002
3.840998e+001;1.973354e+002;2.297995e-001;1.309637e+000;2.121121e+002
3.841998e+001;1.959550e+002;2.288995e-001;1.304448e+000;2.121069e+002
3.842998e+001;1.945667e+002;2.279995e-001;1.299487e+000;2.121020e+002
3.843998e+001;1.930364e+002;2.270995e-001;1.294630e+000;2.120971e+002
3.844998e+001;1.915535e+002;2.261995e-001;1.289627e+000;2.120921e+002
3.845998e+001;1.898102e+002;2.249995e-001;1.284439e+000;2.120869e+002
3.846998e+001;1.880196e+002;2.240995e-001;1.279416e+000;2.120819e+002
3.847998e+001;1.863080e+002;2.231995e-001;1.274579e+000;2.120770e+002
3.848998e+001;1.846751e+002;2.222995e-001;1.269660e+000;2.120721e+002
3.849998e+001;1.829161e+002;2.213995e-001;1.264637e+000;2.120671e+002
3.850998e+001;1.814095e+002;2.204995e-001;1.259676e+000;2.120621e+002
3.851998e+001;1.799581e+002;2.195995e-001;1.254776e+000;2.120572e+002
3.852998e+001;1.784278e+002;2.186995e-001;1.249712e+000;2.120522e+002
3.853998e+001;1.769370e+002;2.177995e-001;1.244648e+000;2.120471e+002
3.854998e+001;1.755487e+002;2.168995e-001;1.239749e+000;2.120422e+002
3.855998e+001;1.741526e+002;2.159995e-001;1.234871e+000;2.120373e+002
3.856998e+001;1.725671e+002;2.150995e-001;1.229682e+000;2.120321e+002
3.857998e+001;1.709816e+002;2.141995e-001;1.224494e+000;2.120270e+002
3.858998e+001;1.695144e+002;2.132995e-001;1.219471e+000;2.120219e+002
3.859998e+001;1.678422e+002;2.123995e-001;1.214531e+000;2.120170e+002
3.860998e+001;1.660910e+002;2.111995e-001;1.209466e+000;2.120119e+002
3.861998e+001;1.645450e+002;2.102995e-001;1.204464e+000;2.120069e+002
3.862998e+001;1.630699e+002;2.093995e-001;1.199462e+000;2.120019e+002
3.863998e+001;1.614450e+002;2.084995e-001;1.194439e+000;2.119969e+002
3.864998e+001;1.599542e+002;2.075995e-001;1.189457e+000;2.119919e+002
3.865998e+001;1.586132e+002;2.066995e-001;1.184641e+000;2.119871e+002
3.866998e+001;1.572171e+002;2.060995e-001;1.179742e+000;2.119822e+002
3.867998e+001;1.558130e+002;2.048995e-001;1.174698e+000;2.119772e+002
3.868998e+001;1.542906e+002;2.039995e-001;1.169696e+000;2.119722e+002
3.869998e+001;1.530128e+002;2.030995e-001;1.164714e+000;2.119672e+002
3.870998e+001;1.514194e+002;2.021995e-001;1.159774e+000;2.119622e+002
3.871998e+001;1.497944e+002;2.012995e-001;1.154730e+000;2.119572e+002
3.872998e+001;1.480512e+002;2.003995e-001;1.149810e+000;2.119523e+002
3.873998e+001;1.465052e+002;1.991995e-001;1.144746e+000;2.119472e+002
3.874998e+001;1.447383e+002;1.985995e-001;1.139578e+000;2.119420e+002
3.875998e+001;1.432395e+002;1.973995e-001;1.134431e+000;2.119369e+002
3.876998e+001;1.417645e+002;1.964995e-001;1.129491e+000;2.119320e+002
3.877998e+001;1.402658e+002;1.955995e-001;1.124613e+000;2.119271e+002
3.878998e+001;1.388144e+002;1.946995e-001;1.119610e+000;2.119221e+002
3.879998e+001;1.374182e+002;1.937995e-001;1.114443e+000;2.119169e+002
3.880998e+001;1.359510e+002;1.928995e-001;1.109440e+000;2.119119e+002
3.881998e+001;1.344996e+002;1.919995e-001;1.104603e+000;2.119071e+002
3.882998e+001;1.332218e+002;1.910995e-001;1.099684e+000;2.119021e+002
3.883998e+001;1.317546e+002;1.901995e-001;1.094681e+000;2.118971e+002
3.884998e+001;1.302875e+002;1.892995e-001;1.089700e+000;2.118922e+002
3.885998e+001;1.286625e+002;1.883995e-001;1.084759e+000;2.118872e+002
3.886998e+001;1.271638e+002;1.871995e-001;1.079674e+000;2.118821e+002
3.887998e+001;1.254206e+002;1.862995e-001;1.074651e+000;2.118771e+002
3.888998e+001;1.239692e+002;1.853995e-001;1.069732e+000;2.118722e+002
3.889998e+001;1.224152e+002;1.847995e-001;1.064791e+000;2.118673e+002
3.890998e+001;1.210585e+002;1.835995e-001;1.059644e+000;2.118621e+002
3.891998e+001;1.194967e+002;1.826995e-001;1.054497e+000;2.118570e+002
3.892998e+001;1.181636e+002;1.817995e-001;1.049474e+000;2.118519e+002
3.893998e+001;1.166570e+002;1.808995e-001;1.044513e+000;2.118470e+002
3.894998e+001;1.152372e+002;1.799995e-001;1.039532e+000;2.118420e+002
3.895998e+001;1.138410e+002;1.790995e-001;1.034509e+000;2.118370e+002
3.896998e+001;1.124685e+002;1.781995e-001;1.029465e+000;2.118319e+002
3.897998e+001;1.109303e+002;1.769995e-001;1.024442e+000;2.118269e+002
3.898998e+001;1.092896e+002;1.760995e-001;1.019502e+000;2.118220e+002
3.899998e+001;1.077278e+002;1.751995e-001;1.014665e+000;2.118171e+002
3.900998e+001;1.060477e+002;1.742995e-001;1.009704e+000;2.118122e+002
3.901998e+001;1.043675e+002;1.733995e-001;1.004640e+000;2.118071e+002
3.902998e+001;1.027899e+002;1.724995e-001;9.996785e-001;2.118021e+002
3.903998e+001;1.013543e+002;1.715995e-001;9.947382e-001;2.117972e+002
3.904998e+001;9.974517e+001;1.706995e-001;9.897359e-001;2.117922e+002
3.905998e+001;9.824645e+001;1.697995e-001;9.847335e-001;2.117872e+002
3.906998e+001;9.679507e+001;1.688995e-001;9.797933e-001;2.117823e+002
3.907998e+001;9.534367e+001;1.676995e-001;9.747496e-001;2.117772e+002
3.908998e+001;9.401060e+001;1.667995e-001;9.695818e-001;2.117720e+002
3.909998e+001;9.262232e+001;1.658995e-001;9.644555e-001;2.117669e+002
3.910998e+001;9.120248e+001;1.649995e-001;9.595565e-001;2.117620e+002
3.911998e+001;8.987730e+001;1.640995e-001;9.546576e-001;2.117571e+002
3.912998e+001;8.848112e+001;1.631995e-001;9.495519e-001;2.117520e+002
3.913998e+001;8.692719e+001;1.622995e-001;9.444255e-001;2.117469e+002
3.914998e+001;8.542847e+001;1.613995e-001;9.394646e-001;2.117419e+002
3.915998e+001;8.408752e+001;1.604995e-001;9.346276e-001;2.117371e+002
3.916998e+001;8.256513e+001;1.592995e-001;9.296460e-001;2.117321e+002
3.917998e+001;8.108219e+001;1.586995e-001;9.246643e-001;2.117271e+002
3.918998e+001;7.962292e+001;1.574995e-001;9.197033e-001;2.117222e+002
3.919998e+001;7.828985e+001;1.568995e-001;9.147630e-001;2.117172e+002
3.920998e+001;7.679902e+001;1.556995e-001;9.096366e-001;2.117121e+002
3.921998e+001;7.541073e+001;1.547995e-001;9.046550e-001;2.117071e+002
3.922998e+001;7.418810e+001;1.538995e-001;8.998180e-001;2.117023e+002
3.923998e+001;7.296545e+001;1.529995e-001;8.948570e-001;2.116973e+002
3.924998e+001;7.147462e+001;1.520995e-001;8.896273e-001;2.116921e+002
3.925998e+001;6.982603e+001;1.508995e-001;8.844389e-001;2.116869e+002
3.926998e+001;6.827210e+001;1.502995e-001;8.794780e-001;2.116819e+002
3.927998e+001;6.660773e+001;1.493995e-001;8.745170e-001;2.116770e+002
3.928998e+001;6.486449e+001;1.484995e-001;8.694940e-001;2.116720e+002
3.929998e+001;6.340521e+001;1.475995e-001;8.644710e-001;2.116669e+002
3.930998e+001;6.207214e+001;1.466995e-001;8.594480e-001;2.116619e+002
3.931998e+001;6.072330e+001;1.454995e-001;8.544043e-001;2.116569e+002
3.932998e+001;5.934290e+001;1.448995e-001;8.495054e-001;2.116520e+002
3.933998e+001;5.811237e+001;1.436995e-001;8.446684e-001;2.116471e+002
3.934998e+001;5.676353e+001;1.430995e-001;8.397487e-001;2.116422e+002
3.935998e+001;5.546201e+001;1.418995e-001;8.346637e-001;2.116371e+002
3.936998e+001;5.407373e+001;1.409995e-001;8.297234e-001;2.116322e+002
3.937998e+001;5.287475e+001;1.400995e-001;8.247624e-001;2.116272e+002
3.938998e+001;5.161267e+001;1.391995e-001;8.197808e-001;2.116222e+002
3.939998e+001;5.016128e+001;1.382995e-001;8.147578e-001;2.116172e+002
3.940998e+001;4.879666e+001;1.373995e-001;8.097968e-001;2.116123e+002
3.941998e+001;4.734527e+001;1.364995e-001;8.047531e-001;2.116072e+002
3.942998e+001;4.572034e+001;1.355995e-001;7.995441e-001;2.116020e+002
3.943998e+001;4.415852e+001;1.346995e-001;7.944384e-001;2.115969e+002
3.944998e+001;4.286489e+001;1.337995e-001;7.895395e-001;2.115920e+002
3.945998e+001;4.144506e+001;1.328995e-001;7.846818e-001;2.115871e+002
3.946998e+001;4.022242e+001;1.319995e-001;7.795554e-001;2.115820e+002
3.947998e+001;3.895245e+001;1.310995e-001;7.744084e-001;2.115769e+002
3.948998e+001;3.768249e+001;1.301995e-001;7.694888e-001;2.115720e+002
3.949998e+001;3.630209e+001;1.292995e-001;7.647138e-001;2.115672e+002
3.950998e+001;3.511100e+001;1.280995e-001;7.596908e-001;2.115622e+002
3.951998e+001;3.375427e+001;1.271995e-001;7.546471e-001;2.115571e+002
3.952998e+001;3.245275e+001;1.265995e-001;7.497275e-001;2.115522e+002
3.953998e+001;3.110390e+001;1.256995e-001;7.447872e-001;2.115473e+002
3.954998e+001;2.965252e+001;1.247995e-001;7.396609e-001;2.115421e+002
3.955998e+001;2.808281e+001;1.238995e-001;7.346379e-001;2.115371e+002
3.956998e+001;2.666297e+001;1.229995e-001;7.298009e-001;2.115323e+002
3.957998e+001;2.514848e+001;1.220995e-001;7.247986e-001;2.115273e+002
3.958998e+001;2.367342e+001;1.211995e-001;7.196102e-001;2.115221e+002
3.959998e+001;2.238768e+001;1.199995e-001;7.144632e-001;2.115169e+002
3.960998e+001;2.103883e+001;1.193995e-001;7.095022e-001;2.115120e+002
3.961998e+001;1.972943e+001;1.181995e-001;7.045412e-001;2.115070e+002
3.962998e+001;1.846735e+001;1.175995e-001;6.994975e-001;2.115020e+002
3.963998e+001;1.725260e+001;1.163995e-001;6.945159e-001;2.114970e+002
3.964998e+001;1.614039e+001;1.154995e-001;6.894929e-001;2.114920e+002
3.965998e+001;1.530427e+001;1.145995e-001;6.844492e-001;2.114869e+002
3.966998e+001;1.461801e+001;1.139995e-001;6.798603e-001;2.114823e+002
3.967998e+001;1.453913e+001;1.130995e-001;6.762016e-001;2.114787e+002
3.970998e+001;1.619561e+001;1.121995e-001;6.713026e-001;2.114738e+002
3.971998e+001;1.724471e+001;1.118995e-001;6.705998e-001;2.114731e+002
3.973998e+001;1.917727e+001;1.115995e-001;6.697730e-001;2.114722e+002
3.975998e+001;2.108616e+001;1.115995e-001;6.695042e-001;2.114720e+002
3.977998e+001;2.292406e+001;1.112995e-001;6.694216e-001;2.114719e+002
3.979998e+001;2.463576e+001;1.112995e-001;6.693596e-001;2.114718e+002
3.981998e+001;2.651310e+001;1.112995e-001;6.693389e-001;2.114718e+002
3.983998e+001;2.846143e+001;1.112995e-001;6.693389e-001;2.114718e+002
3.985998e+001;3.011791e+001;1.112995e-001;6.693182e-001;2.114718e+002
3.987998e+001;3.137999e+001;1.109995e-001;6.693182e-001;2.114718e+002
3.989998e+001;3.242909e+001;1.109995e-001;6.693182e-001;2.114718e+002
3.992998e+001;3.402246e+001;1.109995e-001;6.693389e-001;2.114718e+002
3.994998e+001;3.619166e+001;1.109995e-001;6.707238e-001;2.114732e+002
3.995998e+001;3.799800e+001;1.109995e-001;6.727909e-001;2.114753e+002
3.996998e+001;4.044328e+001;1.112995e-001;6.758708e-001;2.114783e+002
3.997998e+001;4.329873e+001;1.115995e-001;6.797776e-001;2.114822e+002
3.998998e+001;4.661958e+001;1.121995e-001;6.841185e-001;2.114866e+002
3.999998e+001;5.001930e+001;1.124995e-001;6.885420e-001;2.114910e+002
4.000998e+001;5.355312e+001;1.133995e-001;6.932343e-001;2.114957e+002
4.001998e+001;5.703961e+001;1.139995e-001;6.981539e-001;2.115006e+002
4.002998e+001;6.062864e+001;1.145995e-001;7.031356e-001;2.115056e+002
4.003998e+001;6.416246e+001;1.151995e-001;7.080759e-001;2.115105e+002
4.004998e+001;6.774361e+001;1.157995e-001;7.130576e-001;2.115155e+002
4.005998e+001;7.133264e+001;1.166995e-001;7.179359e-001;2.115204e+002
4.006998e+001;7.481124e+001;1.172995e-001;7.228555e-001;2.115253e+002
4.007998e+001;7.799799e+001;1.181995e-001;7.278992e-001;2.115304e+002
4.008998e+001;8.123206e+001;1.187995e-001;7.330462e-001;2.115355e+002
4.009998e+001;8.458446e+001;1.196995e-001;7.379865e-001;2.115404e+002
4.010998e+001;8.784220e+001;1.202995e-001;7.428235e-001;2.115453e+002
4.011998e+001;9.100528e+001;1.211995e-001;7.477431e-001;2.115502e+002
4.012998e+001;9.426302e+001;1.217995e-001;7.528488e-001;2.115553e+002
4.013998e+001;9.742610e+001;1.226995e-001;7.578511e-001;2.115603e+002
4.014998e+001;1.004551e+002;1.232995e-001;7.628121e-001;2.115653e+002
4.015998e+001;1.036024e+002;1.241995e-001;7.678351e-001;2.115703e+002
4.016998e+001;1.068759e+002;1.250995e-001;7.728994e-001;2.115754e+002
4.017998e+001;1.101415e+002;1.259995e-001;7.777777e-001;2.115802e+002
4.018998e+001;1.132810e+002;1.265995e-001;7.827594e-001;2.115852e+002
4.019998e+001;1.164677e+002;1.274995e-001;7.879685e-001;2.115904e+002
4.020998e+001;1.194178e+002;1.283995e-001;7.931775e-001;2.115956e+002
4.021998e+001;1.223758e+002;1.292995e-001;7.981178e-001;2.116006e+002
4.022998e+001;1.254206e+002;1.298995e-001;8.029961e-001;2.116055e+002
4.023998e+001;1.283943e+002;1.307995e-001;8.080811e-001;2.116105e+002
4.024998e+001;1.311867e+002;1.316995e-001;8.132074e-001;2.116157e+002
4.025998e+001;1.340027e+002;1.325995e-001;8.181891e-001;2.116207e+002
4.026998e+001;1.367714e+002;1.334995e-001;8.230881e-001;2.116256e+002
4.027998e+001;1.393429e+002;1.340995e-001;8.280284e-001;2.116305e+002
4.028998e+001;1.420011e+002;1.349995e-001;8.329480e-001;2.116354e+002
4.029998e+001;1.447067e+002;1.358995e-001;8.378884e-001;2.116404e+002
4.030998e+001;1.475621e+002;1.367995e-001;8.428287e-001;2.116453e+002
4.031998e+001;1.502362e+002;1.373995e-001;8.478930e-001;2.116504e+002
4.032998e+001;1.529181e+002;1.385995e-001;8.528747e-001;2.116553e+002
4.033998e+001;1.555764e+002;1.391995e-001;8.577116e-001;2.116602e+002
4.034998e+001;1.581557e+002;1.400995e-001;8.626726e-001;2.116651e+002
4.035998e+001;1.605931e+002;1.409995e-001;8.677990e-001;2.116703e+002
4.036998e+001;1.631725e+002;1.421995e-001;8.728840e-001;2.116753e+002
4.037998e+001;1.656256e+002;1.427995e-001;8.779690e-001;2.116804e+002
4.038998e+001;1.682997e+002;1.436995e-001;8.830127e-001;2.116855e+002
4.039998e+001;1.708869e+002;1.445995e-001;8.879323e-001;2.116904e+002
4.040998e+001;1.733164e+002;1.454995e-001;8.928519e-001;2.116953e+002
4.041998e+001;1.757933e+002;1.463995e-001;8.979163e-001;2.117004e+002
4.042998e+001;1.783884e+002;1.472995e-001;9.030633e-001;2.117055e+002
4.043998e+001;1.807311e+002;1.481995e-001;9.080036e-001;2.117105e+002
4.044998e+001;1.832159e+002;1.490995e-001;9.127786e-001;2.117152e+002
4.045998e+001;1.859609e+002;1.499995e-001;9.177396e-001;2.117202e+002
4.046998e+001;1.885955e+002;1.508995e-001;9.228452e-001;2.117253e+002
4.047998e+001;1.911748e+002;1.517995e-001;9.278476e-001;2.117303e+002
4.048998e+001;1.935649e+002;1.526995e-001;9.327879e-001;2.117353e+002
4.049998e+001;1.959707e+002;1.535995e-001;9.378522e-001;2.117403e+002
4.050998e+001;1.982977e+002;1.544995e-001;9.428959e-001;2.117454e+002
4.051998e+001;2.006246e+002;1.553995e-001;9.478155e-001;2.117503e+002
4.052998e+001;2.029358e+002;1.562995e-001;9.528179e-001;2.117553e+002
4.053998e+001;2.055073e+002;1.574995e-001;9.580476e-001;2.117605e+002
4.054998e+001;2.081261e+002;1.583995e-001;9.632153e-001;2.117657e+002
4.055998e+001;2.105083e+002;1.592995e-001;9.681556e-001;2.117706e+002
4.056998e+001;2.128510e+002;1.598995e-001;9.730132e-001;2.117755e+002
4.057998e+001;2.151859e+002;1.610995e-001;9.780569e-001;2.117805e+002
4.058998e+001;2.174024e+002;1.619995e-001;9.831626e-001;2.117856e+002
4.059998e+001;2.195479e+002;1.628995e-001;9.881649e-001;2.117906e+002
4.060998e+001;2.217960e+002;1.637995e-001;9.930639e-001;2.117955e+002
4.061998e+001;2.240914e+002;1.646995e-001;9.979835e-001;2.118004e+002
4.062998e+001;2.266313e+002;1.655995e-001;1.002965e+000;2.118054e+002
4.063998e+001;2.291476e+002;1.664995e-001;1.007885e+000;2.118103e+002
4.064998e+001;2.315771e+002;1.673995e-001;1.012846e+000;2.118153e+002
4.065998e+001;2.338962e+002;1.682995e-001;1.017889e+000;2.118204e+002
4.066998e+001;2.361206e+002;1.694995e-001;1.022913e+000;2.118254e+002
4.067998e+001;2.381162e+002;1.700995e-001;1.027770e+000;2.118302e+002
4.068998e+001;2.401435e+002;1.709995e-001;1.032710e+000;2.118352e+002
4.069998e+001;2.421628e+002;1.718995e-001;1.037795e+000;2.118403e+002
4.070998e+001;2.443714e+002;1.730995e-001;1.042942e+000;2.118454e+002
4.071998e+001;2.466905e+002;1.739995e-001;1.048007e+000;2.118505e+002
4.072998e+001;2.489701e+002;1.748995e-001;1.052968e+000;2.118554e+002
4.073998e+001;2.512892e+002;1.757995e-001;1.057887e+000;2.118604e+002
4.074998e+001;2.536004e+002;1.766995e-001;1.062869e+000;2.118653e+002
4.075998e+001;2.557696e+002;1.775995e-001;1.067933e+000;2.118704e+002
4.076998e+001;2.578047e+002;1.784995e-001;1.072998e+000;2.118755e+002
4.077998e+001;2.599581e+002;1.793995e-001;1.077917e+000;2.118804e+002
4.078998e+001;2.620090e+002;1.802995e-001;1.082816e+000;2.118853e+002
4.079998e+001;2.640362e+002;1.814995e-001;1.087819e+000;2.118903e+002
4.080998e+001;2.662448e+002;1.823995e-001;1.092883e+000;2.118953e+002
4.081998e+001;2.687453e+002;1.832995e-001;1.097865e+000;2.119003e+002
4.082998e+001;2.712142e+002;1.841995e-001;1.102846e+000;2.119053e+002
4.083998e+001;2.736595e+002;1.850995e-001;1.107890e+000;2.119104e+002
4.084998e+001;2.762310e+002;1.859995e-001;1.112830e+000;2.119153e+002
4.085998e+001;2.786920e+002;1.868995e-001;1.117771e+000;2.119202e+002
4.086998e+001;2.808849e+002;1.877995e-001;1.122814e+000;2.119253e+002
4.087998e+001;2.829989e+002;1.886995e-001;1.128085e+000;2.119305e+002
4.088998e+001;2.851602e+002;1.898995e-001;1.133191e+000;2.119357e+002
4.089998e+001;2.873531e+002;1.907995e-001;1.138069e+000;2.119405e+002
4.090998e+001;2.894907e+002;1.913995e-001;1.142968e+000;2.119454e+002
4.091998e+001;2.916362e+002;1.925995e-001;1.148115e+000;2.119506e+002
4.092998e+001;2.936871e+002;1.934995e-001;1.153200e+000;2.119557e+002
4.093998e+001;2.958090e+002;1.943995e-001;1.158182e+000;2.119606e+002
4.094998e+001;2.976784e+002;1.952995e-001;1.163102e+000;2.119656e+002
4.095998e+001;2.995400e+002;1.961995e-001;1.168042e+000;2.119705e+002
4.096998e+001;3.014568e+002;1.970995e-001;1.172941e+000;2.119754e+002
4.097998e+001;3.034525e+002;1.979995e-001;1.177840e+000;2.119803e+002
4.098998e+001;3.054639e+002;1.988995e-001;1.182863e+000;2.119853e+002
4.099998e+001;3.077356e+002;1.997995e-001;1.187907e+000;2.119904e+002
4.100998e+001;3.099995e+002;2.006995e-001;1.192847e+000;2.119953e+002
4.101998e+001;3.122160e+002;2.015995e-001;1.197684e+000;2.120001e+002
4.102998e+001;3.142984e+002;2.024995e-001;1.202707e+000;2.120052e+002
4.103998e+001;3.162941e+002;2.036995e-001;1.207813e+000;2.120103e+002
4.104998e+001;3.181004e+002;2.045995e-001;1.212960e+000;2.120154e+002
4.105998e+001;3.199384e+002;2.054995e-001;1.218003e+000;2.120205e+002
4.106998e+001;3.217683e+002;2.063995e-001;1.223026e+000;2.120255e+002
4.107998e+001;3.237956e+002;2.072995e-001;1.227905e+000;2.120304e+002
4.108998e+001;3.257123e+002;2.081995e-001;1.232866e+000;2.120353e+002
4.109998e+001;3.277080e+002;2.090995e-001;1.237951e+000;2.120404e+002
4.110998e+001;3.296879e+002;2.099995e-001;1.243056e+000;2.120455e+002
4.111998e+001;3.316993e+002;2.108995e-001;1.247955e+000;2.120504e+002
4.112998e+001;3.335372e+002;2.117995e-001;1.252751e+000;2.120552e+002
4.113998e+001;3.355723e+002;2.126995e-001;1.257774e+000;2.120602e+002
4.114998e+001;3.375759e+002;2.135995e-001;1.262859e+000;2.120653e+002
4.115998e+001;3.394848e+002;2.147995e-001;1.267820e+000;2.120703e+002
4.116998e+001;3.413858e+002;2.153995e-001;1.272781e+000;2.120752e+002
4.117998e+001;3.433578e+002;2.165995e-001;1.277907e+000;2.120804e+002
4.118998e+001;3.454560e+002;2.174995e-001;1.282889e+000;2.120854e+002
4.119998e+001;3.475779e+002;2.183995e-001;1.287808e+000;2.120903e+002
4.120998e+001;3.497707e+002;2.192995e-001;1.292831e+000;2.120953e+002
4.121998e+001;3.518768e+002;2.201995e-001;1.298144e+000;2.121006e+002
